FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Geocode,AddressLine2,AddressLine3,PostCode,AddressLine1,AddressLine4
1817034,AC-072024-005717,Brookdale View,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,2025-10-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Averill Street,Manchester,M40 1PF,Brookdale View,
1817390,AC-072024-006133,Brooks Cafe,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-02-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,53 Bonsall Street,Manchester,M15 6GX,Brooks Building Birley Fields Campus,
1820719,AC-072024-015583,Brooks Fish & Chip Shop,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2025-06-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,89 Wendover Road,Manchester,M23 9EG,,
1849444,AC072025-22976,Brooks of Bliss Cakes,Other catering premises,7841,5,fhrs_5_en-GB,2025-12-19,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1821810,AC092024-17911,Brotherhood of the Cross and Star,Retailers - other,4613,5,fhrs_5_en-GB,2025-09-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,151 Raby Street,Manchester,M14 4ST,,
1819402,AC-072024-013968,Broughton Park RUFC,Other catering premises,7841,5,fhrs_5_en-GB,2023-02-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2 Hough End Crescent,Manchester,M21 7TA,,
1818464,AC-072024-007670,Brownley Green Methodist Church Food Bank,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,57 Broadoak Road,Manchester,M22 9WF,,
1819048,AC-072024-013556,Brownlow House,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,2022-12-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,142 North Road,Manchester,M11 4LE,,
1819036,AC-072024-013543,Browns,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2025-03-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 York Street,Piccadilly,M2 2AW,,Manchester
1943872,AC042026-27081,Bruco,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,5 MURRAY STREET,MANCHESTER,M4 6HS,,
1821682,AC072024-16974,Bruncho cafe,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-03-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,270 Deansgate,Manchester,M3 4JB,,
1819806,AC-072024-014442,Brunswick Parish Church,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-12-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Brunswick Street,Manchester,M13 9TP,,
1819233,AC-072024-013768,Brydon Court,Other catering premises,7841,4,fhrs_4_en-GB,2017-01-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1820780,AC-072024-015654,Brynleys Catering Limited,Other catering premises,7841,5,fhrs_5_en-GB,2026-04-28,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Floats Road,Manchester,M23 9YJ,Unit D Millbrook Business Est,
1816619,AC-072024-005231,Bubble CiTea,Retailers - other,4613,5,fhrs_5_en-GB,2024-02-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Cannon Street,Manchester,M4 3AQ,Unit L27 Arndale Centre,
1806251,AC102024-18729,Bubble Panda,Retailers - other,4613,5,fhrs_5_en-GB,2024-09-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,113 Vaughan Street,Manchester,M12 5DU,Unit 5,
1883092,AC102025-24705,Bubble Up!,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,CHEETHAM HILL ROAD,MANCHESTER,M8 8EP,MANCHESTER FORT RETAIL PARK,
1821858,AC092024-18243,Bubbleo,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,2025-03-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,6A Oxford Road,Manchester,M1 5QA,NUDON,
1923079,AC012026-25779,Bubbles and Chic,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1817741,AC-072024-006564,Bubbly Bear,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,2025-08-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,27 Lomond Road,Manchester,M22 5JA,,
1819906,AC-072024-014578,Buccleuch Lodge,Other catering premises,7841,5,fhrs_5_en-GB,2025-06-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Elizabeth Slinger Road,Manchester,M20 2XA,,
1816640,AC-072024-005252,Buckles and Jerdine Caribbean kitchen,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2024-01-29,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,112C Hulme High Street,Manchester,M15 5JP,112c Hulme High Street Manchester M15 5JP,
1819940,AC-072024-014626,Buckley's Cooked Meats,Retailers - other,4613,5,fhrs_5_en-GB,2025-12-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Garratt Way,Manchester,M18 8LD,P 13 Gorton Retail Market,
1817740,AC-072024-006563,Budda Express,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,2024-12-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,265 Upper Brook Street,Manchester,M13 0HR,,
1819995,AC-072024-014697,Budgens,Retailers - other,4613,5,fhrs_5_en-GB,2023-02-28,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,347-349 Kingsway,Manchester,M19 1NQ,,
1817104,AC-072024-005807,Bueno Bites,Other catering premises,7841,5,fhrs_5_en-GB,2024-03-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,7 Stillwater Drive,Manchester,M11 4TG,Flat 29,
1821674,AC072024-16893,Build and Bite Catering,Mobile caterer,7846,5,fhrs_5_en-GB,2024-12-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,New Elm Road,Manchester,M3 4JA,Renaker Offices Site,
1816400,AC032025-21045,Building Blocks Day Nursery,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,2026-02-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,841 Moston Lane,Manchester,M40 5RT,,
1820889,AC-072024-015794,Building Blocks Nursery,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,2026-02-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chapel Lane,Manchester,M9 8LX,,
1820905,AC-072024-015817,Building Design Partnership,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2023-09-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,11 Ducie Street,Manchester,M1 2JB,,
1894434,AC092025-24063,Bullgogi,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2026-02-23,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,6A Piccadilly Plaza,Manchester,M1 4AH,,
1821070,AC-072024-016006,Bun & Wings,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2023-09-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,58-60 Higher Ardwick,Manchester,M12 6DA,,
1819169,AC-072024-013697,Bundobust,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-07-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,61 Piccadilly,Manchester,M1 2AG,,
1817892,AC-072024-006742,Bundobust,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2023-02-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,61-69 Oxford Street,Manchester,M1 6EQ,St James Buildings,
1820543,AC-072024-015380,Bunk,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-03-19,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,48 Portland Street,Manchester,M1 4QU,,
1821104,AC-072024-016047,Bunny Jacksons,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2025-10-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 Jack Rosenthal Street,Manchester,M15 4RA,,
1816323,AC022025-20515,Bunny's Country Club,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2025-03-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,100-102 HIGH STREET,MANCHESTER,M4 1HP,,
1821571,AC-072024-016604,Bunsik,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-09-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Unit 1a Piccadilly Gardens,Manchester,M1 1RG,Unit 1a Piccadilly Gardens Manchester M1 1RG,
1894580,AC102025-24643,BUNSMITH,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2026-02-23,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,220 Upper Brook Street,Manchester,M13 9LY,,
1818033,AC-072024-006902,Bunzilla,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-07-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,439 Barlow Moor Road,Manchester,M21 8AU,,
1818217,AC-072024-007133,BUPANG YOGURT,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2024-09-29,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1816936,AC-072024-005600,Burger & Co,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,2024-12-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,220 Wilmslow Road,Manchester,M14 6LF,,
1870728,AC072025-23280,Burger and Beyond,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-10-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Burger and Beyond,Manchester,M15 4ND,,
1906980,AC122025-25595,Burger and Masala House Limited also T/as Burger and Masala House,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Dark Lane,Manchester,M12 6FA,Unit 1,
1818249,AC-072024-007184,Burger Babes,Retailers - other,4613,5,fhrs_5_en-GB,2024-12-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Store Rear Of 6 Burnsall Walk,Manchester,M22 1SG,,
1818321,AC-072024-007469,Burger Bee,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2025-09-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,581 Stockport Road,Manchester,M13 0RX,,
1817099,AC-072024-005801,Burger Boi,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2024-04-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Blackett Street,Manchester,M12 6AE,Jacuna Manchester Unit D Aldow Enterprise Park,
1839400,AC062025-22464,Burger box,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-07-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,479 Cheetham Hill Road,Manchester,M8 9LR,,
1816577,AC-072024-005180,Burger Box - Longsight,Takeaway/sandwich shop,7844,2,fhrs_2_en-GB,2025-09-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,556 Stockport Road,Manchester,M12 4JJ,556 Stockport Road Manchester M12 4JJ,
1816374,AC032025-20922,Burger Drop,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2025-04-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,252 Wilmslow Road,Manchester,M14 6LD,,
1878728,AC092025-24210,BURGER HAUS,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Blackett Street,Manchester,M12 6AE,Unit D Aldow Enterprise Park,
1820481,AC-072024-015309,Burger King,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2023-02-01,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2A Mosley Street,Manchester,M2 3AN,,
1818948,AC-072024-013435,Burger King,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-05-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Piccadilly Station Approach,Manchester,M1 2BN,Unit 16 Piccadilly Station,
1943716,AC032026-26630,Burger King UK,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,50 Oxford Street,Manchester,M1 5EJ,,
1818465,AC-072024-007671,Burger Season,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,653 Stockport Road,Manchester,M12 4QA,,
1816518,AC-072024-005108,Burger Shack,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,2025-12-19,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,341 Kingsway,Manchester,M19 1NQ,,
1817730,AC-072024-006546,Burger Stop,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2024-09-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 Dark Lane,Manchester,M12 6FA,Unit 1,
1817880,AC-072024-006729,Burgerbox,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2025-03-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,5C Wilbraham Road,Manchester,M14 6JS,,
1767172,AC102024-18440,Burgerfan also T/as Gelato Creamery Manchester,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2025-03-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Blackett Street,Manchester,M12 6AE,Unit D Aldow Enterprise Park,
1906764,AC012026-25635,Burgerism,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 PICCADILLY GARDENS,MANCHESTER,M1 1RG,,
1816587,AC-072024-005190,Burgerism,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-03-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,11 Baring Street,Manchester,M1 2PZ,11 Baring Street Manchester M1 2PZ,
1818403,AC-072024-007594,Burger-Me-Up,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,76 Deansgate,Manchester,M3 2FW,,
1894607,AC102025-24734,Burgeroo,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2-14 Bury New Road,Manchester,M8 8FR,,
1906894,AC122025-25317,Burgerplus Food Brand LTD also T/as Hot And Spicy Kitchen,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,15 Broughton Street,Manchester,M8 8LZ,,
1817350,AC-072024-006092,Burgers Fries and Shakes,Takeaway/sandwich shop,7844,1,fhrs_1_en-GB,2025-09-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,29 Withy Grove,Manchester,M4 2BJ,,
1849452,AC072025-23014,Burgerzilla,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-09-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,6 Hart Road,Manchester,M14 7LE,,
1870773,AC082025-23435,Burnage Academy for Boys also T/as Impact Food Group,School/college/university,7845,5,fhrs_5_en-GB,2025-10-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,BURNAGE LANE,MANCHESTER,M19 1ER,,
1821207,AC-072024-016166,Burnage Butchers,Retailers - other,4613,3,fhrs_3_en-GB,2024-04-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,203 Burnage Lane,Manchester,M19 1FE,,
1820308,AC-072024-015078,Burnage Community Centre - Burnage Good Neighbours,Other catering premises,7841,5,fhrs_5_en-GB,2025-01-23,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Burnage Lane,Manchester,M19 1EW,Burnage Community Centre,
1819660,AC-072024-014279,Burnage Fast Food,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2024-11-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,207 Burnage Lane,Manchester,M19 1FE,,
1818648,AC-072024-013009,Burnage Foodbank,Other catering premises,7841,5,fhrs_5_en-GB,2016-05-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Burnage Lane,Manchester,M19 1DR,St Bernards Parish Hall,
1818668,AC-072024-013036,Burnage Lane Post Office,Retailers - other,4613,5,fhrs_5_en-GB,2016-11-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,89 Burnage Lane,Manchester,M19 2WN,,
1752883,AC-072024-006880,Burnage Superstore,Retailers - other,4613,3,fhrs_3_en-GB,2024-07-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,85-87 Burnage Lane,Manchester,M19 2WN,,
1808908,AC092024-17871,Bussin,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2025-03-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,676 Rochdale Road,Manchester,M9 5TT,,
1821823,AC092024-18002,Busy Bee Coffee,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-09-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1174 Rochdale Road,Manchester,M9 6ER,,
1906929,AC122025-25437,BUTT KARAHI,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,2026-02-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,97 Wilmslow Road,Manchester,M14 5SU,,
1923076,AC012026-25770,butter & better,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1943787,AC042026-26836,Buttercup,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,9 Owen Street,Manchester,M15 4YB,,
1819067,AC-072024-013585,Butties R Us,Takeaway/sandwich shop,7844,1,fhrs_1_en-GB,2026-03-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Barlow Road,Manchester,M19 3HH,6 Byrom Parade,
1817508,AC-072024-006279,Button Lane Primary School,School/college/university,7845,5,fhrs_5_en-GB,2025-10-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Button Lane,Manchester,M23 0ND,,
1820403,AC-072024-015217,Buttylicious,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2025-12-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,116 Reddish Lane,Manchester,M18 7JL,,
1818453,AC-072024-007656,buyitbulk ltd,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1819597,AC-072024-014211,Buzz Bar,Mobile caterer,7846,5,fhrs_5_en-GB,2023-04-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1923132,AC012026-25961,Buzzcut Coffee,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,5-7 HIGH LANE,MANCHESTER,M21 9DJ,TRAFALGAR HOUSE,
1764486,AC092024-18159,Buzzrocks,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-02-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,166 Stretford Road,Manchester,M15 5TL,,
1806686,AC082024-17351,Buzzy Bee,Retailers - other,4613,5,fhrs_5_en-GB,2024-09-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,59 Church Street,Manchester,M4 1PD,,
1831214,AC052025-22029,BYAPOK,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2025-11-28,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Dark Lane,Manchester,M12 6FA,Unit 1,
1906768,AC012026-25645,BYBMCR,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1817817,AC-072024-006651,Byron Lodge,Hospitals/Childcare/Caring Premises,5,4,fhrs_4_en-GB,2025-07-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 Coldstream Avenue,Manchester,M9 6PG,,
1849454,AC072025-23017,C & K KITCHEN,Other catering premises,7841,5,fhrs_5_en-GB,2025-09-23,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1831263,AC-072024-013265,C & W Etchells,Retailers - other,4613,5,fhrs_5_en-GB,2025-07-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,277 Barlow Moor Road,Manchester,M21 7GH,,
1818671,AC-072024-013041,C H & Sons,Retailers - other,4613,5,fhrs_5_en-GB,2022-11-01,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 Huxley Avenue,Manchester,M8 0SJ,,
1839392,AC062025-22428,Cabaña Cafe,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,41 Barlow Moor Road,Manchester,M20 6TW,,
